datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
10-07-2012 14:00,3,0,1,1,33.62,36.365,38,11.0014,242
10-07-2012 15:00,3,0,1,1,32.8,35.605,41,15.0013,265
10-07-2012 16:00,3,0,1,1,32.8,36.365,43,15.0013,435
10-07-2012 17:00,3,0,1,1,31.98,35.605,49,12.998,872
10-07-2012 18:00,3,0,1,3,28.7,33.335,74,15.0013,819
10-07-2012 19:00,3,0,1,3,28.7,33.335,74,15.0013,414
10-07-2012 20:00,3,0,1,3,26.24,28.79,83,15.0013,84
10-07-2012 21:00,3,0,1,3,26.24,28.79,89,7.0015,90
10-07-2012 22:00,3,0,1,2,26.24,28.79,83,8.9981,139
10-07-2012 23:00,3,0,1,2,26.24,28.79,89,7.0015,103
11-07-2012 00:00,3,0,1,2,27.06,30.305,83,8.9981,44
11-07-2012 01:00,3,0,1,1,26.24,28.79,89,0,14
11-07-2012 02:00,3,0,1,1,26.24,28.79,89,0,5
11-07-2012 03:00,3,0,1,1,26.24,28.79,89,8.9981,5
11-07-2012 04:00,3,0,1,1,26.24,28.79,89,8.9981,7
11-07-2012 05:00,3,0,1,1,26.24,28.79,89,0,41
11-07-2012 06:00,3,0,1,1,26.24,28.79,89,8.9981,185
11-07-2012 07:00,3,0,1,2,27.06,30.305,83,7.0015,497
11-07-2012 08:00,3,0,1,2,27.88,31.82,79,11.0014,674
11-07-2012 09:00,3,0,1,2,28.7,33.335,74,8.9981,328
11-07-2012 10:00,3,0,1,2,29.52,34.09,62,8.9981,195
11-07-2012 11:00,3,0,1,2,31.16,35.605,58,8.9981,229
11-07-2012 12:00,3,0,1,2,31.98,34.85,43,0,292
11-07-2012 13:00,3,0,1,2,32.8,35.605,42,11.0014,273
11-07-2012 14:00,3,0,1,1,32.8,35.605,41,15.0013,241
11-07-2012 15:00,3,0,1,1,32.8,35.605,41,16.9979,276
11-07-2012 16:00,3,0,1,1,32.8,35.605,38,12.998,411
11-07-2012 17:00,3,0,1,1,32.8,34.85,31,15.0013,830
11-07-2012 18:00,3,0,1,1,31.98,34.09,38,16.9979,814
11-07-2012 19:00,3,0,1,1,30.34,33.335,48,15.0013,633
11-07-2012 20:00,3,0,1,1,30.34,33.335,51,11.0014,483
11-07-2012 21:00,3,0,1,1,29.52,33.335,58,15.0013,391
11-07-2012 22:00,3,0,1,1,29.52,33.335,58,16.9979,244
11-07-2012 23:00,3,0,1,2,28.7,32.575,58,16.9979,152
12-07-2012 00:00,3,0,1,2,27.88,31.82,61,0,56
12-07-2012 01:00,3,0,1,2,27.06,31.06,61,0,21
12-07-2012 02:00,3,0,1,2,27.06,31.06,65,6.0032,9
12-07-2012 03:00,3,0,1,1,26.24,30.305,69,7.0015,10
12-07-2012 04:00,3,0,1,1,26.24,30.305,73,7.0015,5
12-07-2012 05:00,3,0,1,1,25.42,29.545,73,7.0015,44
12-07-2012 06:00,3,0,1,1,26.24,30.305,73,6.0032,178
12-07-2012 07:00,3,0,1,1,26.24,30.305,73,8.9981,512
12-07-2012 08:00,3,0,1,1,27.88,31.82,65,8.9981,702
12-07-2012 09:00,3,0,1,1,29.52,33.335,58,7.0015,327
12-07-2012 10:00,3,0,1,1,30.34,33.335,48,11.0014,214
12-07-2012 11:00,3,0,1,1,31.16,34.09,45,7.0015,215
12-07-2012 12:00,3,0,1,1,31.98,34.09,35,8.9981,292
12-07-2012 13:00,3,0,1,1,32.8,34.85,33,15.0013,277
12-07-2012 14:00,3,0,1,1,31.98,34.09,33,15.0013,209
12-07-2012 15:00,3,0,1,1,32.8,35.605,36,12.998,271
12-07-2012 16:00,3,0,1,1,32.8,35.605,36,12.998,439
12-07-2012 17:00,3,0,1,1,31.16,34.09,43,15.0013,795
12-07-2012 18:00,3,0,1,1,31.16,34.09,45,8.9981,825
12-07-2012 19:00,3,0,1,1,30.34,33.335,48,15.0013,629
12-07-2012 20:00,3,0,1,1,30.34,33.335,48,15.0013,514
12-07-2012 21:00,3,0,1,1,29.52,33.335,48,15.0013,373
12-07-2012 22:00,3,0,1,1,29.52,33.335,51,11.0014,318
12-07-2012 23:00,3,0,1,2,28.7,32.575,51,15.0013,211
13-07-2012 00:00,3,0,1,2,28.7,32.575,54,11.0014,95
13-07-2012 01:00,3,0,1,2,27.88,31.82,54,7.0015,59
13-07-2012 02:00,3,0,1,2,27.06,31.06,61,6.0032,17
13-07-2012 03:00,3,0,1,2,27.88,31.82,61,0,9
13-07-2012 04:00,3,0,1,2,27.06,31.06,61,0,11
13-07-2012 05:00,3,0,1,2,27.06,31.82,56,6.0032,34
13-07-2012 06:00,3,0,1,2,28.7,32.575,54,0,127
13-07-2012 07:00,3,0,1,2,28.7,32.575,54,0,380
13-07-2012 08:00,3,0,1,2,28.7,32.575,54,0,713
13-07-2012 09:00,3,0,1,2,29.52,33.335,51,0,414
13-07-2012 10:00,3,0,1,2,30.34,33.335,48,0,268
13-07-2012 11:00,3,0,1,2,31.16,34.09,45,8.9981,288
13-07-2012 12:00,3,0,1,2,31.16,34.09,40,7.0015,379
13-07-2012 13:00,3,0,1,2,32.8,35.605,38,8.9981,374
13-07-2012 14:00,3,0,1,2,32.8,35.605,38,0,369
13-07-2012 15:00,3,0,1,2,32.8,35.605,36,7.0015,353
13-07-2012 16:00,3,0,1,2,32.8,35.605,36,15.0013,492
13-07-2012 17:00,3,0,1,2,32.8,35.605,36,11.0014,835
13-07-2012 18:00,3,0,1,1,31.98,34.85,46,12.998,631
13-07-2012 19:00,3,0,1,1,30.34,33.335,51,11.0014,488
13-07-2012 20:00,3,0,1,1,30.34,33.335,48,8.9981,389
13-07-2012 21:00,3,0,1,1,29.52,33.335,54,0,299
13-07-2012 22:00,3,0,1,1,30.34,33.335,45,0,263
13-07-2012 23:00,3,0,1,2,29.52,32.575,45,8.9981,212
14-07-2012 00:00,3,0,0,2,29.52,33.335,48,6.0032,191
14-07-2012 01:00,3,0,0,2,28.7,32.575,51,7.0015,118
14-07-2012 02:00,3,0,0,2,28.7,32.575,54,7.0015,101
14-07-2012 03:00,3,0,0,2,28.7,32.575,54,7.0015,40
14-07-2012 04:00,3,0,0,3,27.06,31.06,61,7.0015,9
14-07-2012 05:00,3,0,0,2,26.24,30.305,73,7.0015,5
14-07-2012 06:00,3,0,0,2,26.24,29.545,78,6.0032,35
14-07-2012 07:00,3,0,0,1,26.24,29.545,78,19.0012,48
14-07-2012 08:00,3,0,0,1,25.42,29.545,78,19.0012,151
14-07-2012 09:00,3,0,0,1,27.06,31.06,74,12.998,282
14-07-2012 10:00,3,0,0,2,29.52,34.09,70,6.0032,401
14-07-2012 11:00,3,0,0,2,29.52,34.09,70,7.0015,439
14-07-2012 12:00,3,0,0,2,30.34,34.85,66,6.0032,499
14-07-2012 13:00,3,0,0,2,31.16,35.605,62,6.0032,591
14-07-2012 14:00,3,0,0,1,32.8,37.88,55,7.0015,632
14-07-2012 15:00,3,0,0,1,32.8,37.88,55,11.0014,560
14-07-2012 16:00,3,0,0,2,29.52,34.85,79,23.9994,566
14-07-2012 17:00,3,0,0,3,28.7,33.335,79,11.0014,458
14-07-2012 18:00,3,0,0,1,29.52,34.85,79,8.9981,351
14-07-2012 19:00,3,0,0,1,29.52,35.605,84,6.0032,431
14-07-2012 20:00,3,0,0,1,29.52,35.605,84,6.0032,356
14-07-2012 21:00,3,0,0,1,28.7,33.335,84,15.0013,269
14-07-2012 22:00,3,0,0,1,28.7,33.335,79,12.998,225
14-07-2012 23:00,3,0,0,2,27.88,31.82,83,6.0032,211
15-07-2012 00:00,3,0,0,1,27.88,31.82,89,11.0014,187
15-07-2012 01:00,3,0,0,2,27.88,31.82,89,8.9981,168
15-07-2012 02:00,3,0,0,2,27.88,31.82,89,11.0014,115
15-07-2012 03:00,3,0,0,2,27.88,31.82,89,11.0014,57
15-07-2012 04:00,3,0,0,2,27.88,31.82,89,7.0015,19
15-07-2012 05:00,3,0,0,1,27.88,31.82,89,8.9981,9
15-07-2012 06:00,3,0,0,1,27.88,31.82,83,8.9981,15
15-07-2012 07:00,3,0,0,1,28.7,33.335,79,6.0032,47
15-07-2012 08:00,3,0,0,2,28.7,33.335,84,8.9981,133
15-07-2012 09:00,3,0,0,2,29.52,34.85,79,0,221
15-07-2012 10:00,3,0,0,1,31.16,36.365,66,8.9981,382
15-07-2012 11:00,3,0,0,1,33.62,38.635,52,11.0014,451
15-07-2012 12:00,3,0,0,1,34.44,38.635,47,7.0015,489
15-07-2012 13:00,3,0,0,1,35.26,39.395,41,7.0015,480
15-07-2012 14:00,3,0,0,1,36.9,40.91,37,16.9979,476
15-07-2012 15:00,3,0,0,1,35.26,40.15,47,8.9981,489
15-07-2012 16:00,3,0,0,1,35.26,39.395,41,15.0013,495
15-07-2012 17:00,3,0,0,1,32.8,38.635,59,32.9975,436
15-07-2012 18:00,3,0,0,3,29.52,34.85,79,23.9994,312
15-07-2012 19:00,3,0,0,1,29.52,35.605,84,15.0013,312
15-07-2012 20:00,3,0,0,1,29.52,34.85,79,16.9979,294
15-07-2012 21:00,3,0,0,1,29.52,34.85,79,6.0032,223
15-07-2012 22:00,3,0,0,1,29.52,34.85,74,7.0015,130
15-07-2012 23:00,3,0,0,1,29.52,34.85,79,8.9981,91
16-07-2012 00:00,3,0,1,3,29.52,34.85,79,7.0015,43
16-07-2012 01:00,3,0,1,2,28.7,33.335,74,12.998,11
16-07-2012 02:00,3,0,1,1,28.7,33.335,74,7.0015,15
16-07-2012 03:00,3,0,1,1,27.88,31.82,79,6.0032,6
16-07-2012 04:00,3,0,1,1,27.88,31.82,79,7.0015,12
16-07-2012 05:00,3,0,1,1,27.06,30.305,78,7.0015,50
16-07-2012 06:00,3,0,1,1,27.88,31.82,79,8.9981,140
16-07-2012 07:00,3,0,1,1,29.52,34.09,70,6.0032,483
16-07-2012 08:00,3,0,1,1,30.34,34.85,66,7.0015,667
16-07-2012 09:00,3,0,1,1,31.16,35.605,62,11.0014,348
16-07-2012 10:00,3,0,1,1,32.8,38.635,59,0,186
16-07-2012 11:00,3,0,1,1,34.44,40.15,53,15.0013,182
16-07-2012 12:00,3,0,1,1,34.44,39.395,49,8.9981,237
16-07-2012 13:00,3,0,1,1,34.44,39.395,49,19.0012,239
16-07-2012 14:00,3,0,1,1,36.08,40.91,42,7.0015,212
16-07-2012 15:00,3,0,1,1,35.26,40.15,47,16.9979,237
16-07-2012 16:00,3,0,1,3,31.16,36.365,66,39.0007,386
16-07-2012 17:00,3,0,1,3,31.16,36.365,66,39.0007,755
16-07-2012 18:00,3,0,1,1,34.44,40.15,53,0,794
16-07-2012 19:00,3,0,1,1,32.8,39.395,63,8.9981,595
16-07-2012 20:00,3,0,1,1,32.8,38.635,59,8.9981,454
16-07-2012 21:00,3,0,1,1,31.16,36.365,66,8.9981,328
16-07-2012 22:00,3,0,1,1,31.16,35.605,62,6.0032,284
16-07-2012 23:00,3,0,1,1,30.34,35.605,74,6.0032,166
17-07-2012 00:00,3,0,1,1,29.52,35.605,84,7.0015,53
17-07-2012 01:00,3,0,1,1,30.34,34.85,70,0,25
17-07-2012 02:00,3,0,1,1,29.52,34.09,70,6.0032,7
17-07-2012 03:00,3,0,1,1,29.52,34.09,66,0,3
17-07-2012 04:00,3,0,1,1,29.52,34.09,62,0,7
17-07-2012 05:00,3,0,1,1,27.88,31.82,74,6.0032,38
17-07-2012 06:00,3,0,1,1,29.52,34.09,66,7.0015,213
17-07-2012 07:00,3,0,1,2,30.34,34.85,70,0,526
17-07-2012 08:00,3,0,1,2,32.8,37.88,55,0,661
17-07-2012 09:00,3,0,1,2,33.62,38.635,49,15.0013,320
17-07-2012 10:00,3,0,1,2,34.44,39.395,49,12.998,159
17-07-2012 11:00,3,0,1,2,35.26,40.15,47,0,206
17-07-2012 12:00,3,0,1,2,36.9,40.91,35,0,254
17-07-2012 13:00,3,0,1,1,37.72,40.91,31,12.998,221
17-07-2012 14:00,3,0,1,1,38.54,41.665,29,16.9979,214
17-07-2012 15:00,3,0,1,1,37.72,40.91,31,11.0014,244
17-07-2012 16:00,3,0,1,1,37.72,40.91,29,11.0014,381
17-07-2012 17:00,3,0,1,1,37.72,40.91,29,0,770
17-07-2012 18:00,3,0,1,1,36.9,40.15,33,12.998,772
17-07-2012 19:00,3,0,1,1,36.08,39.395,35,16.9979,547
17-07-2012 20:00,3,0,1,1,35.26,37.88,34,11.0014,427
17-07-2012 21:00,3,0,1,1,33.62,38.635,52,8.9981,333
17-07-2012 22:00,3,0,1,1,32.8,37.88,55,15.0013,244
17-07-2012 23:00,3,0,1,1,31.98,37.12,59,12.998,161
18-07-2012 00:00,3,0,1,1,31.16,36.365,66,11.0014,53
18-07-2012 01:00,3,0,1,1,31.16,36.365,66,7.0015,16
18-07-2012 02:00,3,0,1,1,30.34,34.85,66,8.9981,8
18-07-2012 03:00,3,0,1,1,30.34,34.85,66,8.9981,4
18-07-2012 04:00,3,0,1,1,29.52,34.09,70,8.9981,6
18-07-2012 05:00,3,0,1,1,29.52,34.09,70,11.0014,46
18-07-2012 06:00,3,0,1,1,29.52,34.09,70,11.0014,162
18-07-2012 07:00,3,0,1,1,30.34,34.85,66,11.0014,495
18-07-2012 08:00,3,0,1,1,31.98,37.12,62,7.0015,679
18-07-2012 09:00,3,0,1,1,33.62,39.395,56,0,297
18-07-2012 10:00,3,0,1,1,36.9,42.425,42,12.998,138
18-07-2012 11:00,3,0,1,1,36.9,42.425,42,0,183
18-07-2012 12:00,3,0,1,1,37.72,43.18,37,8.9981,202
18-07-2012 13:00,3,0,1,1,38.54,42.425,33,0,203
18-07-2012 14:00,3,0,1,1,38.54,43.94,38,22.0028,170
18-07-2012 15:00,3,0,1,3,37.72,42.425,35,23.9994,194
18-07-2012 16:00,3,0,1,1,30.34,34.85,66,16.9979,224
18-07-2012 17:00,3,0,1,1,30.34,34.85,70,16.9979,370
18-07-2012 18:00,3,0,1,2,31.16,35.605,62,8.9981,643
18-07-2012 19:00,3,0,1,2,31.16,35.605,62,7.0015,516
18-07-2012 20:00,3,0,1,1,30.34,34.09,62,6.0032,366
18-07-2012 21:00,3,0,1,1,31.16,35.605,62,0,319
18-07-2012 22:00,3,0,1,1,31.16,35.605,58,6.0032,288
18-07-2012 23:00,3,0,1,1,31.16,35.605,58,6.0032,131
19-07-2012 00:00,3,0,1,1,30.34,34.85,66,6.0032,66
19-07-2012 01:00,3,0,1,1,30.34,34.85,66,6.0032,25
19-07-2012 02:00,3,0,1,1,29.52,34.09,70,12.998,7
19-07-2012 03:00,3,0,1,1,29.52,34.09,70,7.0015,5
19-07-2012 04:00,3,0,1,1,29.52,34.09,70,7.0015,8
19-07-2012 05:00,3,0,1,2,29.52,34.09,70,7.0015,40
19-07-2012 06:00,3,0,1,1,29.52,34.09,66,8.9981,152
19-07-2012 07:00,3,0,1,1,30.34,34.09,58,19.0012,473
19-07-2012 08:00,3,0,1,1,31.16,35.605,58,16.9979,657
19-07-2012 09:00,3,0,1,2,31.16,35.605,58,19.0012,318
19-07-2012 10:00,3,0,1,1,31.16,35.605,58,12.998,198
19-07-2012 11:00,3,0,1,1,32.8,37.88,55,7.0015,216
19-07-2012 12:00,3,0,1,1,34.44,39.395,49,19.0012,274
19-07-2012 13:00,3,0,1,1,34.44,38.635,47,8.9981,254
19-07-2012 14:00,3,0,1,1,35.26,39.395,44,6.0032,197
19-07-2012 15:00,3,0,1,1,34.44,38.635,47,6.0032,292
19-07-2012 16:00,3,0,1,1,34.44,38.635,47,6.0032,358
19-07-2012 17:00,3,0,1,1,35.26,39.395,41,0,771
19-07-2012 18:00,3,0,1,1,35.26,39.395,41,12.998,777
19-07-2012 19:00,3,0,1,1,34.44,37.88,44,16.9979,533
19-07-2012 20:00,3,0,1,1,33.62,38.635,49,11.0014,505
19-07-2012 21:00,3,0,1,3,27.06,29.545,89,16.9979,332
19-07-2012 22:00,3,0,1,3,27.06,29.545,89,16.9979,68
19-07-2012 23:00,3,0,1,3,27.06,29.545,89,15.0013,65
01-08-2012 00:00,3,0,1,1,27.88,31.82,79,11.0014,47
01-08-2012 01:00,3,0,1,1,27.06,30.305,83,6.0032,33
01-08-2012 02:00,3,0,1,1,26.24,28.79,83,7.0015,13
01-08-2012 03:00,3,0,1,1,26.24,28.79,83,7.0015,7
01-08-2012 04:00,3,0,1,2,26.24,29.545,78,8.9981,4
01-08-2012 05:00,3,0,1,2,26.24,29.545,78,8.9981,49
01-08-2012 06:00,3,0,1,1,26.24,29.545,78,8.9981,185
01-08-2012 07:00,3,0,1,2,26.24,28.79,83,8.9981,487
01-08-2012 08:00,3,0,1,2,27.06,30.305,78,12.998,681
01-08-2012 09:00,3,0,1,2,27.88,31.82,74,6.0032,350
01-08-2012 10:00,3,0,1,1,29.52,34.09,66,6.0032,236
01-08-2012 11:00,3,0,1,1,31.16,35.605,58,6.0032,234
01-08-2012 12:00,3,0,1,1,32.8,37.12,49,7.0015,284
01-08-2012 13:00,3,0,1,1,32.8,37.12,52,11.0014,280
01-08-2012 14:00,3,0,1,1,33.62,37.88,46,11.0014,263
01-08-2012 15:00,3,0,1,1,33.62,37.88,46,11.0014,295
01-08-2012 16:00,3,0,1,1,32.8,37.88,55,19.0012,479
01-08-2012 17:00,3,0,1,1,32.8,37.12,49,11.0014,837
01-08-2012 18:00,3,0,1,3,31.16,35.605,62,15.0013,891
01-08-2012 19:00,3,0,1,1,30.34,34.85,66,16.9979,652
01-08-2012 20:00,3,0,1,1,30.34,34.85,66,11.0014,513
01-08-2012 21:00,3,0,1,1,29.52,34.09,70,8.9981,320
01-08-2012 22:00,3,0,1,1,29.52,34.09,70,7.0015,288
01-08-2012 23:00,3,0,1,1,28.7,33.335,74,0,152
02-08-2012 00:00,3,0,1,1,28.7,33.335,74,0,63
02-08-2012 01:00,3,0,1,1,27.88,31.82,79,7.0015,42
02-08-2012 02:00,3,0,1,1,27.06,30.305,83,6.0032,11
02-08-2012 03:00,3,0,1,1,27.06,30.305,83,0,6
02-08-2012 04:00,3,0,1,1,27.06,30.305,83,0,9
02-08-2012 05:00,3,0,1,1,27.06,29.545,89,8.9981,41
02-08-2012 06:00,3,0,1,1,27.06,30.305,83,0,183
02-08-2012 07:00,3,0,1,1,28.7,33.335,79,0,473
02-08-2012 08:00,3,0,1,1,29.52,34.85,74,7.0015,739
02-08-2012 09:00,3,0,1,1,31.16,36.365,66,7.0015,343
02-08-2012 10:00,3,0,1,1,32.8,37.88,55,0,181
02-08-2012 11:00,3,0,1,1,33.62,38.635,52,7.0015,226
02-08-2012 12:00,3,0,1,1,34.44,37.88,44,8.9981,286
02-08-2012 13:00,3,0,1,1,35.26,39.395,44,15.0013,310
02-08-2012 14:00,3,0,1,1,35.26,39.395,41,8.9981,225
02-08-2012 15:00,3,0,1,1,31.98,37.12,62,31.0009,270
02-08-2012 16:00,3,0,1,1,33.62,37.88,46,12.998,406
02-08-2012 17:00,3,0,1,1,33.62,38.635,52,16.9979,865
02-08-2012 18:00,3,0,1,1,32.8,38.635,59,15.0013,767
02-08-2012 19:00,3,0,1,1,32.8,39.395,63,11.0014,607
02-08-2012 20:00,3,0,1,1,31.98,37.88,66,0,427
02-08-2012 21:00,3,0,1,1,31.16,36.365,66,15.0013,342
02-08-2012 22:00,3,0,1,1,30.34,34.85,70,12.998,262
02-08-2012 23:00,3,0,1,1,29.52,34.09,70,16.9979,177
03-08-2012 00:00,3,0,1,1,29.52,34.09,70,12.998,71
03-08-2012 01:00,3,0,1,1,28.7,33.335,74,12.998,43
03-08-2012 02:00,3,0,1,1,27.88,31.82,79,15.0013,14
03-08-2012 03:00,3,0,1,1,27.88,31.82,79,15.0013,6
03-08-2012 04:00,3,0,1,1,27.06,30.305,83,16.9979,12
03-08-2012 05:00,3,0,1,1,27.06,30.305,83,11.0014,37
03-08-2012 06:00,3,0,1,1,27.06,30.305,83,15.0013,163
03-08-2012 07:00,3,0,1,1,28.7,33.335,74,7.0015,421
03-08-2012 08:00,3,0,1,1,29.52,34.09,70,8.9981,668
03-08-2012 09:00,3,0,1,2,30.34,34.85,66,7.0015,396
03-08-2012 10:00,3,0,1,2,32.8,37.12,52,12.998,249
03-08-2012 11:00,3,0,1,2,34.44,39.395,49,19.0012,263
03-08-2012 12:00,3,0,1,2,35.26,40.91,50,19.9995,338
03-08-2012 13:00,3,0,1,2,35.26,40.15,47,19.0012,345
03-08-2012 14:00,3,0,1,2,35.26,39.395,44,16.9979,331
03-08-2012 15:00,3,0,1,1,36.08,40.91,42,16.9979,380
03-08-2012 16:00,3,0,1,2,35.26,39.395,41,15.0013,492
03-08-2012 17:00,3,0,1,2,34.44,40.15,53,19.0012,741
03-08-2012 18:00,3,0,1,2,33.62,40.15,59,16.9979,671
03-08-2012 19:00,3,0,1,2,32.8,39.395,63,15.0013,469
03-08-2012 20:00,3,0,1,2,31.98,37.88,66,15.0013,389
03-08-2012 21:00,3,0,1,2,31.16,36.365,66,12.998,278
03-08-2012 22:00,3,0,1,1,31.16,36.365,70,16.9979,202
03-08-2012 23:00,3,0,1,1,30.34,35.605,79,8.9981,196
04-08-2012 00:00,3,0,0,1,30.34,35.605,79,11.0014,161
04-08-2012 01:00,3,0,0,1,29.52,35.605,84,12.998,122
04-08-2012 02:00,3,0,0,1,29.52,35.605,84,8.9981,84
04-08-2012 03:00,3,0,0,1,29.52,35.605,84,8.9981,30
04-08-2012 04:00,3,0,0,1,29.52,34.85,79,12.998,13
04-08-2012 05:00,3,0,0,1,28.7,33.335,84,15.0013,17
04-08-2012 06:00,3,0,0,1,28.7,33.335,84,15.0013,49
04-08-2012 07:00,3,0,0,1,29.52,34.85,77,11.0014,67
04-08-2012 08:00,3,0,0,1,30.34,36.365,72,12.998,181
04-08-2012 09:00,3,0,0,1,31.98,37.88,65,15.0013,278
04-08-2012 10:00,3,0,0,1,33.62,38.635,57,12.998,396
04-08-2012 11:00,3,0,0,1,35.26,40.15,47,16.9979,470
04-08-2012 12:00,3,0,0,1,35.26,39.395,40,23.9994,547
04-08-2012 13:00,3,0,0,1,36.08,40.91,42,19.9995,527
04-08-2012 14:00,3,0,0,1,36.08,40.15,40,26.0027,472
04-08-2012 15:00,3,0,0,1,36.08,40.91,42,27.9993,489
04-08-2012 16:00,3,0,0,1,36.9,40.91,39,19.9995,450
04-08-2012 17:00,3,0,0,1,36.08,39.395,37,19.9995,492
04-08-2012 18:00,3,0,0,1,35.26,39.395,41,22.0028,490
04-08-2012 19:00,3,0,0,1,33.62,38.635,52,23.9994,397
04-08-2012 20:00,3,0,0,1,33.62,38.635,52,19.9995,312
04-08-2012 21:00,3,0,0,1,32.8,38.635,59,16.9979,289
04-08-2012 22:00,3,0,0,1,31.16,36.365,66,19.0012,269
04-08-2012 23:00,3,0,0,1,31.16,36.365,66,19.9995,222
05-08-2012 00:00,3,0,0,1,30.34,34.85,70,19.0012,153
05-08-2012 01:00,3,0,0,1,30.34,34.85,70,16.9979,87
05-08-2012 02:00,3,0,0,1,30.34,34.85,70,19.9995,73
05-08-2012 03:00,3,0,0,1,29.52,34.85,74,16.9979,41
05-08-2012 04:00,3,0,0,1,29.52,34.85,74,16.9979,14
05-08-2012 05:00,3,0,0,1,29.52,34.85,74,16.9979,19
05-08-2012 06:00,3,0,0,1,29.52,34.85,79,16.9979,19
05-08-2012 07:00,3,0,0,1,30.34,35.605,74,19.9995,68
05-08-2012 08:00,3,0,0,1,31.16,36.365,66,22.0028,108
05-08-2012 09:00,3,0,0,1,32.8,38.635,59,23.9994,229
05-08-2012 10:00,3,0,0,1,32.8,38.635,59,27.9993,364
05-08-2012 11:00,3,0,0,1,33.62,39.395,56,27.9993,437
05-08-2012 12:00,3,0,0,1,35.26,40.15,47,35.0008,491
05-08-2012 13:00,3,0,0,1,36.08,40.91,44,31.0009,523
05-08-2012 14:00,3,0,0,1,36.9,42.425,42,31.0009,526
05-08-2012 15:00,3,0,0,1,36.9,40.91,37,35.0008,450
05-08-2012 16:00,3,0,0,1,33.62,37.88,46,16.9979,421
05-08-2012 17:00,3,0,0,1,33.62,37.88,46,16.9979,382
05-08-2012 18:00,3,0,0,3,28.7,33.335,74,8.9981,229
05-08-2012 19:00,3,0,0,1,28.7,33.335,84,15.0013,185
05-08-2012 20:00,3,0,0,1,28.7,33.335,84,7.0015,193
05-08-2012 21:00,3,0,0,1,29.52,34.85,79,7.0015,208
05-08-2012 22:00,3,0,0,1,29.52,34.85,79,6.0032,157
05-08-2012 23:00,3,0,0,2,29.52,34.85,79,11.0014,87
06-08-2012 00:00,3,0,1,2,29.52,34.85,79,0,33
06-08-2012 01:00,3,0,1,1,29.52,34.85,79,6.0032,11
06-08-2012 02:00,3,0,1,2,29.52,34.85,79,8.9981,5
06-08-2012 03:00,3,0,1,3,29.52,34.85,79,6.0032,5
06-08-2012 04:00,3,0,1,2,29.52,34.85,74,8.9981,11
06-08-2012 05:00,3,0,1,1,28.7,33.335,79,12.998,25
06-08-2012 06:00,3,0,1,2,28.7,33.335,79,15.0013,141
06-08-2012 07:00,3,0,1,3,29.52,34.09,70,12.998,407
06-08-2012 08:00,3,0,1,2,28.7,33.335,79,0,605
06-08-2012 09:00,3,0,1,3,28.7,33.335,79,11.0014,276
06-08-2012 10:00,3,0,1,1,30.34,34.85,70,15.0013,213
06-08-2012 11:00,3,0,1,1,31.16,36.365,66,8.9981,260
06-08-2012 12:00,3,0,1,2,31.98,36.365,55,6.0032,285
06-08-2012 13:00,3,0,1,1,32.8,37.12,49,15.0013,289
06-08-2012 14:00,3,0,1,1,33.62,37.88,46,0,287
06-08-2012 15:00,3,0,1,1,33.62,37.88,46,8.9981,274
06-08-2012 16:00,3,0,1,1,34.44,37.88,41,7.0015,451
06-08-2012 17:00,3,0,1,1,33.62,37.12,41,0,858
06-08-2012 18:00,3,0,1,1,33.62,37.12,41,8.9981,843
06-08-2012 19:00,3,0,1,1,31.98,37.12,59,12.998,640
06-08-2012 20:00,3,0,1,1,31.16,36.365,66,11.0014,457
06-08-2012 21:00,3,0,1,1,30.34,34.85,70,12.998,317
06-08-2012 22:00,3,0,1,1,30.34,34.85,70,6.0032,207
06-08-2012 23:00,3,0,1,1,29.52,34.85,74,12.998,113
07-08-2012 00:00,3,0,1,1,28.7,33.335,84,12.998,47
07-08-2012 01:00,3,0,1,1,28.7,33.335,84,8.9981,18
07-08-2012 02:00,3,0,1,1,28.7,33.335,84,8.9981,13
07-08-2012 03:00,3,0,1,1,28.7,33.335,84,0,6
07-08-2012 04:00,3,0,1,1,27.88,31.82,83,8.9981,9
07-08-2012 05:00,3,0,1,1,28.7,33.335,79,7.0015,36
07-08-2012 06:00,3,0,1,2,28.7,33.335,79,12.998,179
07-08-2012 07:00,3,0,1,2,28.7,33.335,74,8.9981,502
07-08-2012 08:00,3,0,1,2,28.7,32.575,70,11.0014,705
07-08-2012 09:00,3,0,1,2,28.7,33.335,74,8.9981,327
07-08-2012 10:00,3,0,1,2,30.34,34.85,70,8.9981,250
07-08-2012 11:00,3,0,1,2,31.16,36.365,66,6.0032,214
07-08-2012 12:00,3,0,1,2,32.8,37.88,55,8.9981,283
07-08-2012 13:00,3,0,1,2,32.8,37.12,52,12.998,253
07-08-2012 14:00,3,0,1,2,33.62,37.88,46,0,261
07-08-2012 15:00,3,0,1,1,32.8,37.12,52,0,306
07-08-2012 16:00,3,0,1,3,31.16,36.365,66,19.0012,445
07-08-2012 17:00,3,0,1,2,31.98,37.12,62,8.9981,868
07-08-2012 18:00,3,0,1,2,31.16,35.605,62,11.0014,814
07-08-2012 19:00,3,0,1,2,31.16,36.365,66,7.0015,610
07-08-2012 20:00,3,0,1,2,30.34,34.85,70,8.9981,448
07-08-2012 21:00,3,0,1,2,29.52,34.85,74,0,317
